,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Category,Outlet_Age
884,12.91,Low Fat,0.0704378,Soft Drinks,112.886,Medium,Tier 3,Supermarket Type3,7.987468771775362,DR,28
885,5.035,Regular,0.079844043,Breads,226.3036,High,Tier 3,Supermarket Type1,8.318660493252626,FD,26
886,11.15,Low Fat,0.120139206,Dairy,45.0744,Medium,Tier 1,Supermarket Type1,6.117533162351139,FD,14
887,6.38,Low Fat,0.032028115,Dairy,178.3344,Medium,Tier 3,Supermarket Type2,8.074904086135117,FD,4
888,8.39,Low Fat,0.120497266,Household,162.2868,Small,Tier 1,Supermarket Type1,7.871535825175296,NC,16
889,5.675,Regular,0.023492524,Snack Foods,155.5288,Small,Tier 2,Supermarket Type1,7.254997312582616,FD,9
890,15.7,Regular,0.122657336,Fruits and Vegetables,110.1544,Medium,Tier 1,Supermarket Type1,7.35689373663138,FD,14
891,13.0,Regular,0.070588037,Snack Foods,65.9484,Medium,Tier 3,Supermarket Type2,6.951747666491185,FD,4
892,12.91,Low Fat,0.073024401,Health and Hygiene,121.844,Medium,Tier 3,Supermarket Type3,8.044608313613004,NC,28
893,13.5,Regular,0.159587755,Fruits and Vegetables,145.3102,High,Tier 3,Supermarket Type1,6.593114394715829,FD,26
894,8.895,Regular,0.088821765,Snack Foods,125.173,Small,Tier 2,Supermarket Type1,7.991981921980807,FD,6
895,10.895,Low Fat,0.136810742,Dairy,263.0568,Small,Tier 1,Supermarket Type1,6.269690046788008,FD,16
896,16.2,Regular,0.128682722,Frozen Foods,178.437,Small,Tier 2,Supermarket Type1,6.965667519734282,FD,11
897,12.91,Regular,0.109459733,Fruits and Vegetables,84.1592,Medium,Tier 3,Supermarket Type3,7.186861080128401,FD,28
898,15.1,Regular,0.096644015,Meat,131.9942,Small,Tier 2,Supermarket Type1,8.02236118516456,FD,6
899,7.475,Low Fat,0.013120028,Household,217.6192,Small,Tier 1,Supermarket Type1,7.453998392808375,NC,16
900,12.89,Low Fat,0.053930934,Baking Goods,144.847,Medium,Tier 1,Grocery Store,4.970833612213319,FD,28
901,10.8,Regular,0.048339408,Baking Goods,41.5138,Medium,Tier 3,Supermarket Type2,6.104239061033243,FD,4
902,20.0,Low Fat,0.08165845,Others,35.019,Medium,Tier 3,Supermarket Type2,6.374861263012183,NC,4
903,14.3,Regular,0.04975339,Meat,210.3586,Medium,Tier 1,Supermarket Type1,8.75349112324881,FD,14
904,10.1,Low Fat,0.030379382,Health and Hygiene,153.4656,Small,Tier 2,Supermarket Type1,7.525417416584517,NC,6
905,17.85,Low Fat,0.065810045,Frozen Foods,149.105,Small,Tier 1,Supermarket Type1,7.717829573446373,FD,16
906,9.5,Low Fat,0.053930934,Soft Drinks,32.89,Medium,Tier 3,Grocery Store,3.534853766474829,DR,15
907,20.75,Low Fat,0.025272781,Health and Hygiene,146.6734,Small,Tier 2,Supermarket Type1,6.101260660939368,NC,6
908,12.1,Low Fat,0.019314961,Dairy,164.6526,Medium,Tier 3,Grocery Store,6.490435784456965,DR,15
909,20.6,Low Fat,0.071282168,Household,74.4696,Medium,Tier 3,Supermarket Type2,5.414805341753303,NC,4
910,7.67,Low Fat,0.184843579,Household,33.1216,Small,Tier 1,Supermarket Type1,6.590374671860024,NC,16
911,12.89,Low Fat,0.122896411,Fruits and Vegetables,111.1912,Medium,Tier 1,Grocery Store,5.390816325844945,FD,28
912,20.6,Low Fat,0.082935004,Baking Goods,119.5756,High,Tier 3,Supermarket Type1,7.8886582292781515,FD,26
913,15.35,Low Fat,0.161350176,Soft Drinks,196.6768,Medium,Tier 3,Grocery Store,6.383895748358727,DR,15
914,5.46,Regular,0.106968096,Fruits and Vegetables,142.6786,High,Tier 3,Supermarket Type1,7.746152618415734,FD,26
915,9.395,Low Fat,0.159582185,Soft Drinks,224.772,Medium,Tier 1,Supermarket Type1,8.856309358342772,DR,14
916,12.89,Low Fat,0.14453827,Canned,180.6002,Medium,Tier 1,Grocery Store,6.798499408493534,FD,28
917,10.0,Low Fat,0.038685802,Fruits and Vegetables,243.8144,Small,Tier 1,Supermarket Type1,8.445970750571401,FD,16
918,12.89,Low Fat,0.172309903,Meat,98.2042,Medium,Tier 1,Grocery Store,5.2953549830195845,FD,28
919,7.445,Low Fat,0.037690731,Baking Goods,73.3354,Medium,Tier 1,Supermarket Type1,6.114594153238572,FD,14
920,12.89,Regular,0.05787008,Breakfast,49.7008,Medium,Tier 1,Grocery Store,3.9435371762433022,FD,28
921,15.5,Regular,0.026409147,Fruits and Vegetables,102.1332,Medium,Tier 3,Supermarket Type2,6.423570287881946,FD,4
922,19.85,Low Fat,0.064367627,Health and Hygiene,126.1704,High,Tier 3,Supermarket Type1,6.776726808575711,NC,26
923,11.5,Low Fat,0.173516063,Fruits and Vegetables,128.1652,Small,Tier 1,Supermarket Type1,7.805938576308635,FD,16
924,12.89,Low Fat,0.12898088,Baking Goods,250.4724,Medium,Tier 1,Grocery Store,5.5320937880096945,FD,28
925,10.5,Low Fat,0.048115543,Hard Drinks,159.0946,Small,Tier 2,Supermarket Type1,8.31963443994082,DR,11
926,19.7,Low Fat,0.077899109,Baking Goods,177.766,Small,Tier 2,Supermarket Type1,7.900076989989181,FD,9
927,12.91,Regular,0.13093275,Frozen Foods,86.9198,Medium,Tier 3,Supermarket Type3,7.359439884846947,FD,28
928,10.3,Regular,0.098464979,Fruits and Vegetables,188.653,Medium,Tier 3,Grocery Store,5.250979397432767,FD,15
929,20.85,Low Fat,0.037372847,Frozen Foods,192.7478,High,Tier 3,Supermarket Type1,8.039468567858984,FD,26
930,13.35,Low Fat,0.032230526,Meat,61.4194,Medium,Tier 1,Supermarket Type1,6.612085119882837,FD,14
931,12.1,Low Fat,0.040357315,Fruits and Vegetables,177.8002,Small,Tier 1,Supermarket Type1,7.385790195924746,FD,16
932,20.1,Low Fat,0.07461309,Dairy,108.7228,Small,Tier 2,Supermarket Type1,7.103939306202561,FD,9
933,12.89,Low Fat,0.160936178,Others,184.2608,Medium,Tier 1,Grocery Store,5.909499325922395,NC,28
934,21.25,Low Fat,0.019502354,Snack Foods,120.8756,Medium,Tier 3,Supermarket Type2,8.055654624221216,FD,4
935,12.91,Regular,0.065577449,Snack Foods,181.766,Medium,Tier 3,Supermarket Type3,8.905363740394149,FD,28
936,6.655,Low Fat,0.016944719,Fruits and Vegetables,209.2586,High,Tier 3,Supermarket Type1,7.991531522441479,FD,26
937,13.65,Low Fat,0.065576228,Frozen Foods,47.7402,High,Tier 3,Supermarket Type1,6.467951489188129,FD,26
938,12.89,Regular,0.02579577,Canned,88.4172,Medium,Tier 1,Grocery Store,4.502220096251473,FD,28
939,13.6,Low Fat,0.010008699,Household,176.737,Medium,Tier 1,Supermarket Type1,8.50537078131571,NC,14
940,15.5,Low Fat,0.053362086,Soft Drinks,41.577,Small,Tier 2,Supermarket Type1,6.602192970255926,DR,9
941,10.895,Low Fat,0.064621927,Fruits and Vegetables,196.6794,High,Tier 3,Supermarket Type1,7.066020112631832,FD,26
942,19.7,Regular,0.018126724,Meat,101.799,Small,Tier 2,Supermarket Type1,7.035434958682041,FD,6
943,8.1,Low Fat,0.053930934,Fruits and Vegetables,211.8902,Medium,Tier 3,Supermarket Type2,8.249058445700365,FD,4
944,21.0,Low Fat,0.049263979,Snack Foods,195.0478,High,Tier 3,Supermarket Type1,7.346643815594425,FD,26
945,13.65,Regular,0.021343732,Snack Foods,58.3588,Medium,Tier 3,Grocery Store,4.749422899305431,FD,15
946,12.91,Low Fat,0.110681931,Breads,63.2826,Medium,Tier 3,Supermarket Type3,6.941501031855148,FD,28
947,12.91,Regular,0.061955439,Frozen Foods,145.1418,Medium,Tier 3,Supermarket Type3,8.425603159273784,FD,28
948,12.91,Low Fat,0.076483451,Snack Foods,163.1236,Medium,Tier 3,Supermarket Type3,7.790635648872028,FD,28
949,13.15,Low Fat,0.024701262,Household,176.8686,Small,Tier 2,Supermarket Type1,7.665858018707206,NC,11
950,15.25,Low Fat,0.02671821,Snack Foods,85.2198,Medium,Tier 3,Supermarket Type2,7.302318914712077,FD,4
951,19.35,Low Fat,0.016597651,Frozen Foods,121.5098,High,Tier 3,Supermarket Type1,7.970130601360399,FD,26
952,12.91,Low Fat,0.0514111,Breads,33.0558,Medium,Tier 3,Supermarket Type3,6.893370512536646,FD,28
953,17.75,Regular,0.112985849,Baking Goods,185.424,Medium,Tier 3,Grocery Store,6.615658141123598,FD,15
954,20.7,Regular,0.11411709,Dairy,92.7436,Small,Tier 1,Supermarket Type1,7.188873657446902,FD,16
955,9.5,Low Fat,0.053930934,Fruits and Vegetables,110.4228,Small,Tier 2,Supermarket Type1,7.344925234443442,FD,6
956,11.65,Low Fat,0.175033524,Dairy,55.5298,Small,Tier 2,Supermarket Type1,6.47413387665809,FD,6
957,21.1,Regular,0.020760673,Breakfast,128.7994,Small,Tier 2,Supermarket Type1,7.495537277206701,FD,11
958,7.865,Low Fat,0.061405051,Breakfast,166.3526,Small,Tier 2,Supermarket Type1,7.588035635855258,FD,6
959,12.35,Low Fat,0.026676216,Canned,57.0246,Small,Tier 2,Supermarket Type1,7.460914841704132,FD,9
960,12.91,Low Fat,0.029380407,Household,114.715,Medium,Tier 3,Supermarket Type3,7.531145010125619,NC,28
961,16.25,Low Fat,0.025715562,Fruits and Vegetables,168.1474,High,Tier 3,Supermarket Type1,7.3245075138025815,FD,26
962,12.15,Low Fat,0.065026434,Others,253.704,Small,Tier 2,Supermarket Type1,8.529335178241883,NC,6
963,10.5,Regular,0.066315023,Starchy Foods,78.296,Small,Tier 2,Supermarket Type1,7.677026113130066,FD,11
964,12.8,Regular,0.023664054,Meat,226.0404,Small,Tier 2,Supermarket Type1,8.594518906791373,FD,6
965,12.91,Low Fat,0.154627247,Snack Foods,177.637,Medium,Tier 3,Supermarket Type3,8.60713389041636,FD,28
966,4.61,Low Fat,0.205294827,Hard Drinks,172.8396,Medium,Tier 3,Grocery Store,5.167294824125274,DR,15
967,7.0,Low Fat,0.152261999,Canned,105.728,Small,Tier 2,Supermarket Type1,7.154096472316331,FD,6
968,10.0,Low Fat,0.053930934,Health and Hygiene,120.644,Small,Tier 2,Supermarket Type1,7.559300994647043,NC,9
969,6.405,Low Fat,0.136275173,Snack Foods,128.1678,Small,Tier 2,Supermarket Type1,6.925931486334939,FD,9
970,9.3,Low Fat,0.174621343,Snack Foods,104.2964,Medium,Tier 1,Supermarket Type1,7.600768250536457,FD,14
971,11.6,Low Fat,0.038597077,Dairy,57.9272,Small,Tier 2,Supermarket Type1,6.423570287881946,FD,11
972,16.75,Low Fat,0.029799965,Snack Foods,39.1822,Small,Tier 2,Supermarket Type1,5.753390082405351,FD,11
973,12.15,Low Fat,0.011314423,Others,122.973,Medium,Tier 3,Grocery Store,4.821675754562116,NC,15
974,14.7,Low Fat,0.072410764,Fruits and Vegetables,48.2034,Medium,Tier 1,Supermarket Type1,6.929195192644162,FD,14
975,20.0,Regular,0.028118435,Fruits and Vegetables,46.7744,Small,Tier 2,Supermarket Type1,7.109396339851092,FD,9
976,12.89,Low Fat,0.163350221,Snack Foods,120.2124,Medium,Tier 1,Grocery Store,6.163419219635774,FD,28
977,7.39,Low Fat,0.093307713,Household,250.9066,Small,Tier 2,Supermarket Type1,7.317902475653514,NC,6
978,20.75,Regular,0.105994654,Breakfast,150.5682,Medium,Tier 3,Grocery Store,6.637704851497861,FD,15
979,9.3,Low Fat,0.067055339,Frozen Foods,184.2292,Medium,Tier 3,Supermarket Type2,7.153055077811053,FD,4
980,10.195,Low Fat,0.107376743,Snack Foods,147.6076,Small,Tier 2,Supermarket Type1,8.174247116652168,FD,9
981,12.91,Regular,0.043810028,Baking Goods,181.395,Medium,Tier 3,Supermarket Type3,8.70667819600943,FD,28
982,7.68,Low Fat,0.118672537,Fruits and Vegetables,192.2162,Medium,Tier 3,Grocery Store,5.955403078282874,FD,15
983,10.195,Low Fat,0.126897925,Canned,110.6886,Medium,Tier 3,Supermarket Type2,7.109940408927454,FD,4
984,9.3,Regular,0.014076503,Snack Foods,200.0084,Medium,Tier 3,Supermarket Type2,7.688680892269226,FD,4
985,8.895,Regular,0.088305478,Snack Foods,123.473,Small,Tier 2,Supermarket Type1,7.299172847462251,FD,9
986,16.0,Low Fat,0.090153756,Dairy,143.2154,Small,Tier 2,Supermarket Type1,7.257816198403183,FD,11
987,19.2,Low Fat,0.182501773,Others,239.2196,High,Tier 3,Supermarket Type1,8.529598249533942,NC,26
988,20.75,Low Fat,0.108710162,Snack Foods,161.7578,Small,Tier 1,Supermarket Type1,7.968748909188441,FD,16
989,12.91,Regular,0.058446424,Baking Goods,172.1422,Medium,Tier 3,Supermarket Type3,8.615979214381834,FD,28
990,13.5,Low Fat,0.054990009,Health and Hygiene,35.2874,Small,Tier 1,Supermarket Type1,6.609396950924226,NC,16
991,12.91,Regular,0.15528831,Fruits and Vegetables,241.7538,Medium,Tier 3,Supermarket Type3,9.119807645944372,FD,28
992,19.7,Regular,0.018021361,Meat,101.199,Small,Tier 2,Supermarket Type1,7.527569110367422,FD,9
993,6.095,Low Fat,0.0816559,Others,143.3154,Small,Tier 2,Supermarket Type1,7.950610994302028,NC,6
994,8.21,Low Fat,0.010755465,Hard Drinks,150.8392,High,Tier 3,Supermarket Type1,8.000947572644673,DR,26
995,17.7,Low Fat,0.050111641,Snack Foods,165.9816,Medium,Tier 3,Grocery Store,5.128605571481072,FD,15
996,18.1,Low Fat,0.048931174,Household,127.3336,Small,Tier 2,Supermarket Type1,7.048822803496519,NC,9
997,5.695,Low Fat,0.065960909,Frozen Foods,259.2646,Small,Tier 2,Supermarket Type1,9.135285477787114,FD,6
998,20.25,Low Fat,0.036319195,Dairy,219.3482,Small,Tier 2,Supermarket Type1,8.524984480343576,DR,9
999,12.91,Low Fat,0.039055756,Household,152.3366,Medium,Tier 3,Supermarket Type3,7.657713890968373,NC,28
1000,12.91,Regular,0.049395242,Fruits and Vegetables,80.3644,Medium,Tier 3,Supermarket Type3,7.542502710858854,FD,28
1001,8.185,Low Fat,0.038789271,Fruits and Vegetables,115.6808,Medium,Tier 1,Supermarket Type1,6.556898803449431,FD,14
1002,18.2,Low Fat,0.012659235,Snack Foods,140.718,Medium,Tier 3,Supermarket Type2,7.885156914418591,FD,4
1003,19.25,Low Fat,0.108010006,Household,33.3558,Small,Tier 2,Supermarket Type1,6.570983517507834,NC,9
1004,14.5,Low Fat,0.061934991,Dairy,154.4998,High,Tier 3,Supermarket Type1,7.4341379420412075,DR,26
1005,9.5,Regular,0.104421237,Canned,80.196,High,Tier 3,Supermarket Type1,7.677026113130066,FD,26
1006,19.85,Low Fat,0.053980686,Seafood,196.8768,High,Tier 3,Supermarket Type1,7.848933102095441,FD,26
1007,8.655,Regular,0.088121336,Snack Foods,119.7756,High,Tier 3,Supermarket Type1,7.630939399884569,FD,26
1008,10.195,Low Fat,0.126359196,Canned,109.2886,Small,Tier 2,Supermarket Type1,7.196883704960194,FD,9
1009,12.91,Low Fat,0.034584356,Dairy,248.375,Medium,Tier 3,Supermarket Type3,9.233829822032318,FD,28
1010,14.0,Regular,0.031267496,Canned,51.464,Small,Tier 1,Supermarket Type1,6.541653181594783,FD,16
1011,8.39,Regular,0.024304264,Frozen Foods,114.0176,Medium,Tier 3,Supermarket Type2,7.306349368950233,FD,4
1012,11.65,Low Fat,0.040144377,Snack Foods,228.9694,Small,Tier 2,Supermarket Type1,8.798411307442663,FD,6
1013,14.5,Regular,0.063851475,Breads,260.4594,Small,Tier 2,Supermarket Type1,8.052268737293998,FD,9
1014,12.91,Low Fat,0.079243005,Meat,65.8826,Medium,Tier 3,Supermarket Type3,7.387440019676432,FD,28
1015,18.2,Low Fat,0.161355122,Fruits and Vegetables,38.319,High,Tier 3,Supermarket Type1,6.374861263012183,FD,26
1016,12.91,Regular,0.02748331,Canned,169.379,Medium,Tier 3,Supermarket Type3,8.631183622007239,FD,28
1017,10.85,Low Fat,0.028738058,Household,117.1808,Small,Tier 2,Supermarket Type1,6.556898803449431,NC,11
1018,17.25,Low Fat,0.073135768,Canned,77.2986,Medium,Tier 3,Supermarket Type2,6.921344328197386,FD,4
1019,13.65,Regular,0.081096613,Frozen Foods,261.2936,Small,Tier 2,Supermarket Type1,8.049721777405647,FD,6
1020,12.15,Low Fat,0.063430788,Meat,65.4826,Medium,Tier 3,Grocery Store,5.558102924392327,FD,15
1021,13.1,Low Fat,0.037549969,Fruits and Vegetables,176.1054,High,Tier 3,Supermarket Type1,8.301130561103776,FD,26
1022,13.6,Low Fat,0.016726506,Household,176.037,Medium,Tier 3,Grocery Store,5.868940917571483,NC,15
1023,20.1,Regular,0.054565932,Frozen Foods,152.2366,Small,Tier 2,Supermarket Type1,7.791186233586546,FD,11
1024,16.35,Low Fat,0.029445361,Household,257.6646,Small,Tier 1,Supermarket Type1,7.631585290021305,NC,16
1025,12.89,Low Fat,0.048932713,Snack Foods,144.476,Medium,Tier 1,Grocery Store,4.993665450676456,FD,28
1026,6.235,Low Fat,0.118651919,Household,263.991,Small,Tier 2,Supermarket Type1,8.344946155783317,NC,9
1027,8.42,Low Fat,0.112728355,Health and Hygiene,65.8168,Medium,Tier 3,Supermarket Type2,6.723734359088276,NC,4
1028,12.89,Low Fat,0.156094569,Health and Hygiene,144.3102,Medium,Tier 1,Grocery Store,4.989140596055461,NC,28
1029,9.5,Regular,0.104933928,Canned,78.796,Medium,Tier 3,Supermarket Type2,7.089610060186648,FD,4
1030,12.5,Regular,0.12341737,Canned,86.0198,Medium,Tier 3,Grocery Store,4.4798314276146005,FD,15
1031,12.6,Regular,0.062700289,Frozen Foods,102.199,Small,Tier 1,Supermarket Type1,7.581608013100137,FD,16
1032,16.85,Low Fat,0.139417654,Snack Foods,147.476,Small,Tier 1,Supermarket Type1,7.982935160667124,FD,16
1033,12.91,Regular,0.01612717,Canned,189.3556,Medium,Tier 3,Supermarket Type3,7.720491507819899,FD,28
1034,6.635,Regular,0.077145553,Frozen Foods,39.8506,Medium,Tier 3,Grocery Store,4.342521481071251,FD,15
1035,20.2,Regular,0.039215075,Breakfast,157.663,High,Tier 3,Supermarket Type1,7.692333306272771,FD,26
1036,14.1,Low Fat,0.089859642,Canned,140.2496,Small,Tier 2,Supermarket Type1,7.435317186555804,FD,11
1037,15.15,Regular,0.066121873,Frozen Foods,145.676,High,Tier 3,Supermarket Type1,8.206010462378861,FD,26
1038,13.65,Regular,0.026643448,Meat,37.9532,Medium,Tier 1,Supermarket Type1,6.761430166044173,FD,14
1039,12.91,Low Fat,0.073879939,Household,94.0462,Medium,Tier 3,Supermarket Type3,7.523980377647033,NC,28
1040,12.91,Low Fat,0.08139146,Breads,177.837,Medium,Tier 3,Supermarket Type3,8.756640235582145,FD,28
1041,12.91,Low Fat,0.005448005,Frozen Foods,102.1016,Medium,Tier 3,Supermarket Type3,8.172744910554844,FD,28
1042,12.15,Low Fat,0.028714747,Household,151.9708,Medium,Tier 3,Supermarket Type2,8.19209974610071,NC,4
1043,12.91,Low Fat,0.122058364,Hard Drinks,172.8396,Medium,Tier 3,Supermarket Type3,8.875290427417914,DR,28
1044,13.5,Regular,0.125528734,Snack Foods,262.191,Small,Tier 2,Supermarket Type1,8.707779335563512,FD,11
1045,17.5,Regular,0.007555176,Dairy,145.9102,Small,Tier 2,Supermarket Type1,7.690813087970959,FD,11
1046,12.89,Low Fat,0.077046505,Soft Drinks,189.453,Medium,Tier 1,Grocery Store,6.633334222629409,DR,28
1047,7.85,Low Fat,0.162980276,Hard Drinks,145.2444,Small,Tier 1,Supermarket Type1,7.281002933765966,DR,16
1048,9.695,Low Fat,0.029632784,Snack Foods,159.692,Small,Tier 2,Supermarket Type1,6.866674917754745,FD,11
1049,17.5,Low Fat,0.013634468,Frozen Foods,256.4304,Small,Tier 2,Supermarket Type1,7.500702383659248,FD,9
1050,9.195,Regular,0.064376263,Frozen Foods,83.1566,Small,Tier 2,Supermarket Type1,7.003279799450224,FD,6
1051,12.91,Low Fat,0.147663025,Fruits and Vegetables,106.028,Medium,Tier 3,Supermarket Type3,7.502173241482096,FD,28
1052,21.1,Low Fat,0.029003459,Household,143.4786,Small,Tier 2,Supermarket Type1,7.746152618415734,NC,9
1053,10.195,Low Fat,0.107834541,Snack Foods,146.5076,Medium,Tier 3,Supermarket Type2,7.193887450958462,FD,4
1054,17.85,Low Fat,0.146399663,Breads,93.8436,Small,Tier 2,Supermarket Type1,7.257816198403183,FD,9
1055,15.6,Regular,0.04575559,Snack Foods,167.1132,Small,Tier 2,Supermarket Type1,7.9641294319864,FD,9
1056,16.1,Regular,0.063278652,Dairy,182.1318,High,Tier 3,Supermarket Type1,7.760728461362719,FD,26
1057,13.3,Low Fat,0.063664998,Frozen Foods,151.6708,Medium,Tier 1,Supermarket Type1,8.272121158778537,FD,14
1058,12.85,Low Fat,0.122221269,Snack Foods,45.9428,Medium,Tier 3,Supermarket Type2,7.150969029635072,FD,4
1059,11.5,Low Fat,0.014944614,Starchy Foods,171.808,Small,Tier 2,Supermarket Type1,8.650598276064244,FD,6
1060,16.25,Low Fat,0.025732114,Fruits and Vegetables,166.4474,Small,Tier 2,Supermarket Type1,8.592544938332777,FD,9
1061,14.65,Low Fat,0.171281641,Hard Drinks,54.0614,Small,Tier 2,Supermarket Type1,7.057458426038816,DR,6
1062,13.15,Low Fat,0.024646608,Household,177.4686,Small,Tier 2,Supermarket Type1,8.614651353562957,NC,9
1063,8.895,Low Fat,0.053930934,Dairy,42.0138,Medium,Tier 3,Supermarket Type2,6.344922421824258,DR,4
1064,15.7,Low Fat,0.075661985,Frozen Foods,181.366,Medium,Tier 3,Grocery Store,5.19720337717653,FD,15
1065,16.75,Low Fat,0.126765903,Health and Hygiene,35.7532,Medium,Tier 3,Grocery Store,4.975441873834817,NC,15
1066,10.3,Regular,0.030563449,Fruits and Vegetables,114.4176,Small,Tier 2,Supermarket Type1,7.8766023312905356,FD,9
1067,8.05,Regular,0.078522357,Fruits and Vegetables,257.1646,Medium,Tier 1,Supermarket Type1,8.729874265392654,FD,14
1068,18.6,Low Fat,0.039294854,Frozen Foods,246.6802,Small,Tier 1,Supermarket Type1,7.902295924742681,FD,16
1069,20.75,Low Fat,0.089260667,Breakfast,193.4478,Small,Tier 1,Supermarket Type1,8.48563957084695,FD,16
1070,13.5,Low Fat,0.05510153,Health and Hygiene,37.0874,Small,Tier 2,Supermarket Type1,6.860411857775235,NC,11
1071,8.18,Low Fat,0.013127548,Household,142.0154,Small,Tier 2,Supermarket Type1,7.59408708756626,NC,9
1072,17.25,Low Fat,0.042233642,Dairy,173.3764,Small,Tier 2,Supermarket Type1,7.631585290021305,DR,9
1073,20.0,Low Fat,0.081492092,Others,35.519,Small,Tier 2,Supermarket Type1,6.933746560132455,NC,11
1074,16.5,Regular,0.053930934,Baking Goods,96.2068,Small,Tier 1,Supermarket Type1,8.011159667178173,FD,16
1075,9.8,Regular,0.14061104,Baking Goods,49.8008,Small,Tier 1,Supermarket Type1,6.6977905048418025,FD,16
1076,17.25,Low Fat,0.072952298,Canned,76.0986,Medium,Tier 1,Supermarket Type1,6.436452886708705,FD,14
1077,15.85,Low Fat,0.069087481,Breads,218.7166,Small,Tier 2,Supermarket Type1,6.993550333217734,FD,9
1078,12.89,Regular,0.075215349,Fruits and Vegetables,108.4254,Medium,Tier 1,Grocery Store,5.384728063165329,FD,28
1079,18.0,Low Fat,0.047645037,Household,172.6422,Small,Tier 2,Supermarket Type1,7.983616514013864,NC,6
1080,12.91,Low Fat,0.122242847,Starchy Foods,207.5638,Medium,Tier 3,Supermarket Type3,8.42428890712289,FD,28
1081,16.0,Low Fat,0.076975118,Fruits and Vegetables,46.2086,Medium,Tier 1,Supermarket Type1,6.197857792051304,FD,14
1082,4.59,Low Fat,0.070890602,Soft Drinks,111.686,Medium,Tier 1,Supermarket Type1,7.36872068627688,DR,14
